#STN     LAT      LON  YYYY MM DD hh mm WDIR WSPD   GST WVHT  DPD APD MWD   PRES  PTDY  ATMP  WTMP  DEWP  VIS   TIDE
#text    deg      deg   yr mo day hr mn degT  m/s   m/s   m   sec sec degT   hPa   hPa  degC  degC  degC  nmi     ft
POTA2  61.056 -146.696 2014 06 17 02 00  MM   0.0   1.0   MM  MM   MM  MM 1006.1  -3.3  10.1    MM    MM   MM     MM
PPTA1  30.279  -87.556 2014 06 17 01 30 180   2.1    MM   MM  MM   MM  MM 1019.6    MM  28.0    MM    MM   MM     MM
PPTM2  38.134  -76.533 2014 06 17 01 48 190   4.1   4.6   MM  MM   MM  MM     MM    MM    MM    MM    MM   MM     MM
PPXC1  37.906 -122.365 2014 06 17 01 48 220   3.6   5.1   MM  MM   MM  MM 1011.8    MM  16.1    MM    MM   MM     MM
PRDA2  70.400 -148.527 2014 06 17 01 48 100  12.9  15.4   MM  MM   MM  MM 1005.3    MM   1.6    MM    MM   MM     MM
PRIM4  45.357  -83.492 2014 06 17 01 08 170   5.1   5.1   MM  MM   MM  MM     MM    MM    MM    MM    MM   MM     MM
PRJC1  33.733 -118.186 2014 06 17 01 48 250   8.2   9.3   MM  MM   MM  MM     MM    MM    MM    MM    MM   MM     MM
PRTA2  58.411 -134.955 2014 06 17 01 00 220   3.1   8.2   MM  MM   MM  MM 1015.2  -1.1    MM    MM    MM   MM     MM
PRYC1  37.996 -122.977 2014 06 17 01 48 280  13.9  16.5   MM  MM   MM  MM 1011.5    MM  13.6  12.6    MM   MM     MM
PSBC1  38.040 -121.887 2014 06 17 01 48 240   3.6   7.7   MM  MM   MM  MM 1010.0    MM  19.0    MM    MM   MM     MM
PSBM1  44.905  -66.983 2014 06 17 01 48 210   1.5   2.6   MM  MM   MM  MM 1016.8    MM  14.8    MM    MM   MM     MM
PSCM4  43.420  -82.540 2014 06 17 02 00 220   1.0   2.1   MM  MM   MM  MM 1016.3  +0.7  21.6    MM    MM   MM     MM
PSLC1  35.169 -120.754 2014 06 17 01 48 300   3.1   5.1   MM  MM   MM  MM 1014.2    MM  15.4  13.9    MM   MM     MM
PSTL1  28.932  -89.407 2014 06 17 01 48 140   4.1   5.1   MM  MM   MM  MM 1019.6    MM  27.4  27.2    MM   MM     MM
PSTN6  42.691  -79.048 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM     MM    MM  20.2    MM    MM   MM     MM
PTAT2  27.826  -97.051 2014 06 17 02 00 120   8.2   9.3   MM  MM   MM  MM 1014.5  +0.4  27.7  29.4    MM   MM   0.45
PTAW1  48.125 -123.441 2014 06 17 01 36 310   6.7   9.3   MM  MM   MM  MM 1013.3    MM  14.5  10.3    MM   MM     MM
PTBM6  30.213  -88.505 2014 06 17 01 48 180   4.1   5.1   MM  MM   MM  MM 1019.7    MM  27.6    MM    MM   MM     MM
PTCR1  41.638  -71.340 2014 06 17 01 48 230   1.5   3.1   MM  MM   MM  MM 1018.5    MM  17.2    MM    MM   MM     MM
PTGC1  34.577 -120.647 2014 06 17 02 00 350  13.4  13.9   MM  MM   MM  MM 1013.9  -0.9  13.1    MM    MM   MM     MM
PTIM4  46.485  -84.631 2014 06 17 01 48 170   0.5   4.1   MM  MM   MM  MM 1011.6    MM  22.7    MM  13.4   MM     MM
PTIT2  26.061  -97.215 2014 06 17 01 48 130   5.7   8.2   MM  MM   MM  MM 1014.4    MM  27.8  28.1    MM   MM     MM
PTLA2  58.346 -134.752 2014 06 17 02 00 170   2.1   3.6   MM  MM   MM  MM 1014.5  -1.2  20.6    MM   4.8   MM     MM
PTWW1  48.111 -122.760 2014 06 17 01 48 270   3.1   4.6   MM  MM   MM  MM 1013.6    MM  16.4    MM    MM   MM     MM
PVGF1  26.092  -80.109 2014 06 17 01 54 110   2.1   4.1   MM  MM   MM  MM 1019.8    MM  27.0    MM  22.1   MM     MM
PWAW3  43.390  -87.870 2014 06 17 01 40  60   1.0   1.5   MM  MM   MM  MM 1013.2    MM  13.6    MM    MM   MM     MM
PXOC1  37.798 -122.393 2014 06 17 01 48 250   4.6  10.8   MM  MM   MM  MM 1011.0    MM  14.5    MM    MM   MM     MM
PXSC1  37.803 -122.397 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM     MM    MM  14.9    MM   9.3  5.9     MM
QPTR1  41.586  -71.407 2014 06 17 01 48 190   3.6   4.1   MM  MM   MM  MM 1018.9    MM  18.2  20.0    MM   MM     MM
RARM6  30.343  -88.511 2014 06 17 01 48 200   4.1   4.6   MM  MM   MM  MM 1018.8    MM  28.1    MM    MM   MM     MM
RCKM4  46.264  -84.191 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM 1012.5    MM    MM    MM    MM   MM     MM
RCMC1  37.923 -122.410 2014 06 17 01 48 150   2.1   2.1   MM  MM   MM  MM 1011.4    MM  17.3  16.6    MM   MM     MM
RCPT2  28.024  -97.048 2014 06 17 01 48 150   8.8  11.3   MM  MM   MM  MM 1014.1    MM  28.3  30.6    MM   MM     MM
RCRN6  43.269  -77.626 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM 1016.5    MM  15.7    MM    MM   MM     MM
RDDA2  67.575 -164.067 2014 06 17 01 48 300   5.1    MM   MM  MM   MM  MM 1002.2    MM   5.7    MM    MM   MM     MM
RDYD1  39.558  -75.572 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM 1018.3    MM  22.7  23.5    MM   MM     MM
RKXF1  26.050  -81.701 2014 06 17 00 45 190   1.5    MM   MM  MM   MM  MM 1020.0    MM  21.1    MM  19.6   MM     MM
RLIT2  26.262  -97.285 2014 06 17 01 48 140   9.3  12.9   MM  MM   MM  MM     MM    MM  28.6  28.8    MM   MM     MM
RLOT2  29.515  -94.513 2014 06 17 01 48 140   7.2   8.8   MM  MM   MM  MM     MM    MM    MM  29.4    MM   MM     MM
ROAM4  47.867  -89.313 2014 06 17 02 00 270   9.8  10.3   MM  MM   MM  MM 1008.4  -0.6    MM    MM    MM   MM     MM
ROBN4  40.657  -74.065 2014 06 17 01 48 160   3.6   4.6   MM  MM   MM  MM     MM    MM  20.7    MM    MM   MM     MM
RPLV2  37.538  -76.014 2014 06 17 01 48 150   5.1   5.7   MM  MM   MM  MM 1019.8    MM    MM    MM    MM   MM     MM
RPRN6  43.263  -77.598 2014 06 17 02 00 350   3.1   3.6   MM  MM   MM  MM 1017.3  +1.4  16.2    MM    MM   MM     MM
RSJT2  26.801  -97.471 2014 06 17 01 48 140  10.3  13.9   MM  MM   MM  MM     MM    MM    MM    MM    MM   MM     MM
RTAT2  27.840  -97.072 2014 06 17 01 48 120   5.7   8.8   MM  MM   MM  MM 1014.3    MM  27.9  27.8    MM   MM     MM
RTYC1  37.507 -122.212 2014 06 17 01 48 240   8.8  10.8   MM  MM   MM  MM 1013.3    MM  14.2  20.9    MM   MM     MM
SACV4  19.174  -96.093 2014 06 17 02 00  70   1.5   3.6   MM  MM   MM  MM 1013.9  +1.9  28.4    MM  25.2   MM     MM
SAPF1  27.761  -82.627 2014 06 17 01 48  MM   0.0   1.0   MM  MM   MM  MM 1020.8    MM  26.1  30.7    MM   MM     MM
SAUF1  29.857  -81.264 2014 06 17 02 00 130   2.6   2.6   MM  MM   MM  MM 1021.3  +1.0  26.2    MM  23.0   MM     MM
SAXG1  31.418  -81.296 2014 06 17 01 00 140   1.5    MM   MM  MM   MM  MM 1021.0  -0.0  26.5    MM  23.5   MM     MM
SBEO3  44.625 -124.045 2014 06 17 01 48 290   1.5   2.6   MM  MM   MM  MM 1017.4    MM  12.2  12.9    MM   MM     MM
SBIO1  41.629  -82.841 2014 06 17 02 00 180   1.5   2.1   MM  MM   MM  MM 1016.3  +0.0  25.1    MM    MM   MM     MM
SBLF1  27.923  -82.445 2014 06 17 01 48  10   1.0   1.5   MM  MM   MM  MM     MM    MM    MM    MM    MM   MM     MM
SBLM4  43.810  -83.720 2014 06 17 02 00 230   3.6   4.1   MM  MM   MM  MM 1014.9  +0.7  25.6    MM    MM   MM     MM
SBPT2  29.728  -93.870 2014 06 17 01 48 170   6.2   8.2   MM  MM   MM  MM 1016.9    MM  28.1  29.3    MM   MM     MM
SDBC1  32.715 -117.173 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM 1012.5    MM    MM  21.8    MM   MM     MM
SDHN4  40.467  -74.009 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM     MM    MM  21.4    MM    MM   MM     MM
SDIA2  58.277 -134.389 2014 06 17 01 38 150   3.6   5.1   MM  MM   MM  MM 1014.2    MM  15.6    MM   9.4   MM     MM
SDRT2  28.407  -96.712 2014 06 17 01 48 120   7.7  10.3   MM  MM   MM  MM 1014.8    MM  28.2  29.7    MM   MM     MM
SFXC1  38.200 -122.026 2014 06 17 00 45 260   5.7    MM   MM  MM   MM  MM     MM    MM  20.5    MM   7.0   MM     MM
SGNT2  28.771  -95.617 2014 06 17 01 48 140   7.2   8.8   MM  MM   MM  MM 1015.4    MM  28.2  30.5    MM   MM     MM
SGNW3  43.749  -87.693 2014 06 17 02 00 170   4.1   4.6   MM  MM   MM  MM 1012.9  -1.6  13.5    MM  13.5   MM     MM
SGOF1  29.408  -84.858 2014 06 17 02 00 240   3.1   3.6   MM  MM   MM  MM 1019.6  +1.3  26.9    MM  22.6   MM     MM
SHBL1  29.868  -89.673 2014 06 17 01 48 130   4.1   4.6   MM  MM   MM  MM 1018.8    MM  27.3  26.9    MM   MM     MM
SISW1  48.319 -122.844 2014 06 17 02 00  MM   4.1   4.1   MM  MM   MM  MM     MM    MM    MM    MM    MM   MM     MM
SJNP4  18.459  -66.116 2014 06 17 01 48 110   4.6   6.7   MM  MM   MM  MM 1017.4    MM  27.6  28.8    MM   MM     MM
SJOM4  42.098  -86.494 2014 06 17 02 00 180   0.5   1.5   MM  MM   MM  MM 1015.2  -1.1  24.8    MM    MM   MM     MM
SJSN4  39.305  -75.377 2014 06 17 01 48 140   6.2   6.7   MM  MM   MM  MM 1019.8    MM  23.1  22.9    MM   MM     MM
SKTA2  59.450 -135.327 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM 1012.2    MM  17.4  11.5    MM   MM     MM
SLIM2  38.321  -76.452 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM     MM    MM    MM  25.9    MM   MM     MM
SLVM5  47.278  -91.270 2014 06 17 01 40  10   1.0   1.5   MM  MM   MM  MM 1007.8    MM  13.4    MM    MM   MM     MM
SMKF1  24.628  -81.112 2014 06 17 02 00  90   9.3   9.8   MM  MM   MM  MM 1019.5  +0.7  27.6    MM  23.4   MM     MM
SNDP5  28.215 -177.361 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM     MM    MM    MM  24.4    MM   MM     MM
SPGF1  26.704  -78.995 2014 06 17 02 00 130   2.6   3.1   MM  MM   MM  MM 1020.6  +0.9  26.0    MM    MM   MM     MM
SPLL1  28.867  -90.483 2014 06 17 01 00 130   6.2   6.7  0.5   5   MM  MM 1020.2  -0.3    MM    MM    MM  6.5     MM
SPTM4  44.713  -83.273 2014 06 17 01 08 190   1.0   4.1   MM  MM   MM  MM     MM    MM    MM    MM    MM   MM     MM
SRST2  29.683  -94.033 2014 06 17 02 00 150   6.7   8.2   MM  MM   MM  MM 1017.3  +0.0  27.8    MM  24.2   MM     MM
STDM4  47.184  -87.225 2014 06 17 02 00 170   7.7   8.2   MM  MM   MM  MM 1010.4  -0.5  20.5    MM    MM   MM     MM
SVNM4  42.401  -86.288 2014 06 17 01 45 100   4.1   5.7   MM  MM   MM  MM     MM    MM  27.8    MM    MM   MM     MM
SWLA2  60.120 -149.427 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM     MM    MM    MM  10.9    MM   MM     MM
SWPM4  46.501  -84.372 2014 06 17 01 48 220   1.0   2.6   MM  MM   MM  MM 1012.0    MM  22.1    MM    MM   MM     MM
SWPV2  36.943  -76.329 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM 1019.1    MM    MM  26.0    MM   MM     MM
SXHW3  46.563  -90.437 2014 06 17 01 40  MM   0.0   2.6   MM  MM   MM  MM 1008.1    MM  36.8    MM    MM   MM     MM
SYWW3  45.202  -87.121 2014 06 17 01 39 170   8.2  10.3   MM  MM   MM  MM     MM    MM    MM    MM    MM   MM     MM
TAQT2  27.814  -97.398 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM     MM    MM  28.4  29.9    MM   MM     MM
TAWM4  44.254  -83.449 2014 06 17 01 08  80   0.5   4.1   MM  MM   MM  MM     MM    MM  16.0    MM  16.0   MM     MM
TBIM4  45.035  -83.194 2014 06 17 01 45 170   3.1   3.6   MM  MM   MM  MM     MM    MM  13.1    MM    MM   MM     MM
TCBM2  39.213  -76.244 2014 06 17 01 48 160   0.5   1.5   MM  MM   MM  MM 1018.6    MM  26.0  25.3    MM   MM     MM
TCMW1  47.276 -122.418 2014 06 17 01 48 320   3.6   4.1   MM  MM   MM  MM     MM    MM    MM    MM    MM   MM     MM
TCNW1  47.267 -122.413 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM 1013.6    MM  16.7  11.3    MM   MM     MM
TESL1  29.668  -91.237 2014 06 17 01 48  MM   0.0   0.5   MM  MM   MM  MM 1018.2    MM  25.2  26.7    MM   MM     MM
THLO1  41.826  -83.194 2014 06 17 01 45 260   2.1   2.1   MM  MM   MM  MM     MM    MM  26.8    MM    MM   MM     MM
THRO1  41.694  -83.473 2014 06 17 01 48 280   1.5   2.1   MM  MM   MM  MM 1016.2    MM  28.0    MM  15.9   MM     MM
TLBO3  45.555 -123.919 2014 06 17 01 48 330   1.5   2.1   MM  MM   MM  MM 1016.8    MM  12.7  12.2    MM   MM     MM
TOKW1  46.707 -123.967 2014 06 17 01 48 280   5.7   7.7   MM  MM   MM  MM 1015.4    MM  13.2    MM    MM   MM     MM
TPAF1  27.933  -82.434 2014 06 17 01 48  10   1.0   2.1   MM  MM   MM  MM     MM    MM    MM    MM    MM   MM     MM
TPBN4  40.012  -75.043 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM 1019.0    MM  24.6    MM    MM   MM     MM
TPLM2  38.899  -76.436 2014 06 17 02 00 200   5.1   5.7   MM  MM   MM  MM 1019.1  +0.7  25.2  23.5  25.2   MM     MM
TRDF1  28.416  -80.593 2014 06 17 01 48 130   2.1   3.1   MM  MM   MM  MM 1020.1    MM  26.0  28.4    MM   MM     MM
TSHF1  27.929  -82.426 2014 06 17 01 48  70   0.5   1.5   MM  MM   MM  MM     MM    MM    MM    MM    MM   MM     MM
TTIW1  48.392 -124.737 2014 06 17 02 00  MM    MM    MM   MM  MM   MM  MM 1013.9  +0.4  12.8    MM    MM   MM     MM
TXPT2  29.689  -93.842 2014 06 17 01 48 150   7.2   8.8   MM  MM   MM  MM 1017.0    MM  28.0  29.6    MM   MM     MM
ULAM6  30.348  -88.505 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM     MM    MM    MM  29.2    MM   MM     MM
UNLA2  53.880 -166.537 2014 06 17 01 48 300   5.1   8.2   MM  MM   MM  MM 1011.0    MM   7.3   6.8    MM   MM     MM
UPBC1  38.038 -122.121 2014 06 17 01 48 210   4.1   7.7   MM  MM   MM  MM     MM    MM    MM    MM    MM   MM     MM
VAKF1  25.731  -80.162 2014 06 17 01 12  90   5.7   7.2   MM  MM   MM  MM 1019.6    MM  27.4  29.6    MM   MM     MM
VCAF1  24.711  -81.107 2014 06 17 01 48 100   4.6   6.7   MM  MM   MM  MM 1018.9    MM  28.0  31.5    MM   MM     MM
VCAT2  28.640  -96.609 2014 06 17 01 48 140   9.3  10.8   MM  MM   MM  MM 1014.6    MM  28.4  29.5    MM   MM     MM
VCVA2  57.125 -170.285 2014 06 17 01 48  MM   2.1   4.6   MM  MM   MM  MM 1009.8    MM   6.6   6.6    MM   MM     MM
VDZA2  61.125 -146.361 2014 06 17 01 48 250   0.5   2.6   MM  MM   MM  MM 1005.8    MM  11.0  10.0    MM   MM     MM
VENF1  27.072  -82.453 2014 06 17 02 00 100   2.1   2.6   MM  MM   MM  MM 1019.9  +2.3  24.0  29.7  21.0   MM     MM
VERV4  19.204  -96.113 2014 06 17 02 00  60   5.7   6.7   MM  MM   MM  MM 1013.3  +1.7    MM    MM    MM   MM     MM
VQSP4  18.153  -65.444 2014 06 17 01 48 100   2.6   3.6   MM  MM   MM  MM     MM    MM  26.9    MM    MM   MM     MM
WAHV2  37.608  -75.686 2014 06 17 01 48 160   3.1   4.6   MM  MM   MM  MM 1019.3    MM  24.5  27.7    MM   MM     MM
WAKP8  19.291  166.618 2014 06 17 01 48  60   3.6   5.7   MM  MM   MM  MM 1010.6    MM  28.1  24.0    MM   MM     MM
WASD2  38.873  -77.021 2014 06 17 01 48 180   1.5   3.1   MM  MM   MM  MM 1018.2    MM  27.3  23.6    MM   MM     MM
WATS1  34.335  -80.702 2014 06 17 01 30 130   1.0   1.5   MM  MM   MM  MM 1020.7    MM  25.2    MM    MM   MM     MM
WAXM3  41.582  -70.525 2014 06 17 00 45 210   1.5    MM   MM  MM   MM  MM     MM    MM  18.0    MM  13.2   MM     MM
WBYA1  30.417  -87.825 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM     MM    MM    MM  29.2    MM   MM     MM
WDEL1  28.662  -89.551 2014 06 17 01 30  MM    MM    MM   MM  MM   MM  MM     MM    MM  27.2    MM  23.4   MM     MM
WDSV2  36.977  -76.315 2014 06 17 01 48 150   3.1   3.6   MM  MM   MM  MM 1018.8    MM  27.0    MM    MM   MM     MM
WELM1  43.320  -70.563 2014 06 17 01 48 150   1.5   1.5   MM  MM   MM  MM 1017.2    MM  15.4  17.5    MM   MM     MM
WEXM1  43.337  -70.549 2014 06 17 01 00 110   1.0    MM   MM  MM   MM  MM 1016.0  +0.0  14.6    MM  12.1   MM     MM
WFPM4  46.760  -84.970 2014 06 17 01 08 220   3.6   9.3   MM  MM   MM  MM     MM    MM  22.0    MM  13.0   MM     MM
WHRI2  42.361  -87.813 2014 06 17 01 40 190   4.6   4.6   MM  MM   MM  MM 1014.9    MM  17.0    MM    MM   MM     MM
WKXA1  30.421  -87.828 2014 06 17 00 45  MM    MM    MM   MM  MM   MM  MM     MM    MM  27.0    MM  21.7   MM     MM
WLON7  34.228  -77.954 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM 1020.7    MM  24.8  29.0    MM   MM     MM
WNEM4  46.285  -84.210 2014 06 17 01 48 170   2.6   3.1   MM  MM   MM  MM 1011.9    MM  20.6    MM  10.6   MM     MM
WPOW1  47.662 -122.435 2014 06 17 02 00 320   0.5   1.0   MM  MM   MM  MM 1013.7  +0.5  14.9    MM   9.7   MM     MM
WPTW1  46.904 -124.105 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM 1014.9    MM  13.6  11.6    MM   MM     MM
WYCM6  30.326  -89.326 2014 06 17 01 48 170   4.6   5.7   MM  MM   MM  MM 1018.5    MM  28.0  32.6    MM   MM     MM
YABP4  18.055  -65.833 2014 06 17 01 48  70   3.6   4.6   MM  MM   MM  MM     MM    MM  26.9  29.0    MM   MM     MM
YATA2  59.548 -139.733 2014 06 17 01 48  MM    MM    MM   MM  MM   MM  MM 1013.0    MM    MM  11.7    MM   MM     MM
YGNN6  43.262  -79.064 2014 06 17 02 00 120   1.0   2.1   MM  MM   MM  MM 1016.6  +1.4  17.3    MM    MM   MM     MM
YKRV2  37.251  -76.342 2014 06 17 01 48 160   6.7   7.2   MM  MM   MM  MM 1018.5    MM  25.6    MM    MM   MM     MM
YKTV2  37.227  -76.479 2014 06 17 01 48 150   3.1   3.6   MM  MM   MM  MM 1019.0    MM  26.0  25.7    MM   MM     MM
YRSV2  37.414  -76.712 2014 06 17 01 30 150   1.0    MM   MM  MM   MM  MM 1019.0    MM  25.8    MM  22.6   MM     MM
